692;122421072208;Puna guma prednja, kolica na ruèni pogon ;Dietz GmbH;Karl Dietz;Puna guma prednja, kolica na ruèni pogon, Dietz GmbH;Orginal prema modelu;1;4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;133,00**;I;S;SP;Originalni dio prema kolicima. ;
693;122421072209;Puna guma prednja, kolica na ruèni pogon ;Nova Orthopedic;Karl Dietz;Puna guma prednja, kolica na ruèni pogon, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;133,00**;I;S;SP;Originalni dio prema kolicima. ;
694;122421072210;Puna guma prednja, kolica na ruèni pogon ;Maxhealth Corportaion;Karl Dietz;Puna guma prednja, kolica na ruèni pogon, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;133,00**;I;S;SP;Originalni dio prema kolicima. ;
695;122421072211;Puna guma prednja, kolica na ruèni pogon ;RvS Alvema;Karl Dietz;Puna guma prednja, kolica na ruèni pogon, RvS Alvema;Orginal prema modelu;1;4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;133,00**;I;S;SP;Originalni dio prema kolicima. ;
696;122421072212;Puna guma prednja, kolica na ruèni pogon ;Off Carr S.r.l.;Karl Dietz;Puna guma prednja, kolica na ruèni pogon, Off Carr S.r.l.;Orginal prema modelu;1;4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;133,00**;I;S;SP;Originalni dio prema kolicima. ;
697;122421072301;Puna guma zadnja kolica na ruèni pogon ;Vermeiren;Otos;Puna guma zadnja kolica na ruèni pogon, Vermeiren;Puna guma zadnja;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
698;122421072302;Puna guma zadnja kolica na ruèni pogon ;Reha TEAM Progeo;Otos;Puna guma zadnja kolica na ruèni pogon, Reha TEAM Progeo;Puna guma zadnja;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
699;122421072303;Puna guma zadnja kolica na ruèni pogon ;Invacare-Patron;Orto Rea;Puna guma zadnja kolica na ruèni pogon, Invacare-Patron;PU-Tyres;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
700;122421072304;Puna guma zadnja kolica na ruèni pogon ;Meyra;Famax;Puna guma zadnja kolica na ruèni pogon, Meyra;Puna guma zadnja kolica na ruèni pogon ;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
701;122421072305;Puna guma zadnja kolica na ruèni pogon ;BISCHOFF&BISCHOFF;Salvus;Puna guma zadnja kolica na ruèni pogon, BISCHOFF&BISCHOFF;RAD 24;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
702;122421072306;Puna guma zadnja kolica na ruèni pogon ;Otto Bock HealthCare GmbH;Otto Bock Adria;Puna guma zadnja kolica na ruèni pogon, Otto Bock HealthCare GmbH;Puna guma zadnja kolica na ruèni pogon, 481G00=ST457, 481G00=ST458, 481G00=ST440, 481G00=ST437, 481G00=ST436, 481G00=ST443;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
703;122421072307;Puna guma zadnja kolica na ruèni pogon ;Dietz GmbH;Karl Dietz;Puna guma zadnja kolica na ruèni pogon, Dietz GmbH;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
704;122421072308;Puna guma zadnja kolica na ruèni pogon ;Nova Orthopedic;Karl Dietz;Puna guma zadnja kolica na ruèni pogon, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
705;122421072309;Puna guma zadnja kolica na ruèni pogon ;Maxhealth Corportaion;Karl Dietz;Puna guma zadnja kolica na ruèni pogon, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
706;122421072310;Puna guma zadnja kolica na ruèni pogon ;RvS Alvema;Karl Dietz;Puna guma zadnja kolica na ruèni pogon, RvS Alvema;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
707;122421072311;Puna guma zadnja kolica na ruèni pogon ;Off Carr S.r.l.;Karl Dietz;Puna guma zadnja kolica na ruèni pogon, Off Carr S.r.l.;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;209,00**;I;S;SP;Originalni dio prema kolicima. ;
708;122421072401;Set guma za elektromotorna kolica ;Vermeiren;Otos;Set guma za elektromotorna kolica, Vermeiren;Gume za elektromotorna kolica, set;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
709;122421072402;Set guma za elektromotorna kolica ;Invacare;Orto Rea;Set guma za elektromotorna kolica, Invacare;Tyres for power wheel-chairs;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
710;122421072403;Set guma za elektromotorna kolica ;Meyra;Famax;Set guma za elektromotorna kolica, Meyra;Set guma za elektromotorna kolica ;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
711;122421072404;Set guma za elektromotorna kolica ;Otto Bock HealthCare GmbH;Otto Bock Adria;Set guma za elektromotorna kolica, Otto Bock HealthCare GmbH;Set guma za elektromotorna kolica, 491G31, 491F32;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
712;122421072405;Set guma za elektromotorna kolica ;Dietz GmbH;Karl Dietz;Set guma za elektromotorna kolica, Dietz GmbH;Orginal prema modelu;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
713;122421072406;Set guma za elektromotorna kolica ;Nova Orthopedic;Karl Dietz;Set guma za elektromotorna kolica, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
714;122421072407;Set guma za elektromotorna kolica ;Maxhealth Corportaion;Karl Dietz;Set guma za elektromotorna kolica, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
715;122421072408;Set guma za elektromotorna kolica ;RvS Alvema;Karl Dietz;Set guma za elektromotorna kolica, RvS Alvema;Orginal prema modelu;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
716;122421072409;Set guma za elektromotorna kolica ;Off Carr S.r.l.;Karl Dietz;Set guma za elektromotorna kolica, Off Carr S.r.l.;Orginal prema modelu;1;4;5;NE;komplet;1;1 god;1 god;1 god;980,00**;I;S;SP;Set guma. 4 gume i 4 zraènice.;
717;122418072501;Koènica za standardna kolica ;Sunrise medical;Bauerfeind;Koènica za standardna kolica, Sunrise medical;C03058 ; C03059;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
718;122418072502;Koènica za standardna kolica ;Thuasne;Fokus Medical;Koènica za standardna kolica, Thuasne;Koènica za standardna kolica, Thuasne;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
719;122418072503;Koènica za standardna kolica ;Vermeiren;Otos;Koènica za standardna kolica, Vermeiren;Koènica standardna;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
720;122418072504;Koènica za standardna kolica ;Reha TEAM Progeo;Otos;Koènica za standardna kolica, Reha TEAM Progeo;Koènica standardna;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
721;122418072505;Koènica za standardna kolica ;Invacare;Orto Rea;Koènica za standardna kolica, Invacare;brake;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
722;122418072506;Koènica za standardna kolica ;Meyra;Famax;Koènica za standardna kolica, Meyra;Koènica za standardna kolica ;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
723;122418072507;Koènica za standardna kolica ;BISCHOFF&BISCHOFF;Salvus;Koènica za standardna kolica, BISCHOFF&BISCHOFF;FESTSTELLBREMSE ;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
724;122418072508;Koènica za standardna kolica ;Otto Bock HealthCare GmbH;Otto Bock Adria;Koènica za standardna kolica, Otto Bock HealthCare GmbH;Koènica za standardna kolica, 481H53=PK013, 481H53=ST001;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
725;122418072509;Koènica za standardna kolica ;Dietz GmbH;Karl Dietz;Koènica za standardna kolica, Dietz GmbH;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
726;122418072510;Koènica za standardna kolica ;Nova Orthopedic;Karl Dietz;Koènica za standardna kolica, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
727;122418072511;Koènica za standardna kolica ;Maxhealth Corportaion;Karl Dietz;Koènica za standardna kolica, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
728;122418072512;Koènica za standardna kolica ;Off Carr S.r.l.;Karl Dietz;Koènica za standardna kolica, Off Carr S.r.l.;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;105,17;I;S;SP;Originalni dio prema kolicima. ;
729;122418072601;Koènica za aktivna kolica ;Sunrise medical;Bauerfeind;Koènica za aktivna kolica, Sunrise Medical;104216-001 ; 104216-002 ; 760761050 ; 760861050;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
730;122418072602;Koènica za aktivna kolica ;Reha TEAM Progeo;Otos;Koènica za aktivna kolica, Reha TEAM Progeo;Koènica za aktivna kolica;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
731;122418072603;Koènica za aktivna kolica ;Invacare;Orto Rea;Koènica za aktivna kolica, Invacare;brake;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
732;122418072604;Koènica za aktivna kolica ;Meyra;Famax;Koènica za aktivna kolica, Meyra;Koènica za aktivna kolica ;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
733;122418072605;Koènica za aktivna kolica ;BISCHOFF&BISCHOFF;Salvus;Koènica za aktivna kolica, BISCHOFF&BISCHOFF;FESTSTELLBREMSE ;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
734;122418072606;Koènica za aktivna kolica ;Otto Bock HealthCare GmbH;Otto Bock Adria;Koènica za aktivna kolica, Otto Bock HealthCare GmbH;Koènica za aktivna kolica, 481H61=PK002;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
735;122418072607;Koènica za aktivna kolica ;Dietz GmbH;Karl Dietz;Koènica za aktivna kolica, Dietz GmbH;Orginal prema modelu;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
736;122418072608;Koènica za aktivna kolica ;Nova Orthopedic;Karl Dietz;Koènica za aktivna kolica, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
737;122418072609;Koènica za aktivna kolica ;Maxhealth Corportaion;Karl Dietz;Koènica za aktivna kolica, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
738;122418072610;Koènica za aktivna kolica ;  Off Carr S.r.l.;Karl Dietz;Koènica za aktivna kolica,   Off Carr S.r.l.;Orginal prema modelu;1;4;5;NE;kom;do 2;2 god; 2 god.;2 god;490,00;I;S;SP;Original. Rezervni dio.;
739;122418072701;Koènica za jednu ruku ;Sunrise medical;Bauerfeind;Koènica za jednu ruku, Sunrise Medical;64980 ; 064982;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
740;122418072702;Koènica za jednu ruku ;Reha TEAM Progeo;Otos;Koènica za jednu ruku, Reha TEAM Progeo;Koènica za jednu ruku;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
741;122418072703;Koènica za jednu ruku ;Invacare;Orto Rea;Koènica za jednu ruku, Invacare;brake for one arm;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
742;122418072704;Koènica za jednu ruku ;Meyra;Famax;Koènica za jednu ruku, Meyra;Koènica za jednu ruku ;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
743;122418072705;Koènica za jednu ruku ;Otto Bock HealthCare GmbH;Otto Bock Adria;Koènica za jednu ruku, Otto Bock HealthCare GmbH;Koènica za jednu ruku, 481H53=LK017, 481H53=RK017;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
744;122418072706;Koènica za jednu ruku ;Dietz GmbH;Karl Dietz;Koènica za jednu ruku, Dietz GmbH;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
745;122418072707;Koènica za jednu ruku ;Nova Orthopedic;Karl Dietz;Koènica za jednu ruku, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
746;122418072708;Koènica za jednu ruku ;Maxhealth Corportaion;Karl Dietz;Koènica za jednu ruku, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
747;122418072709;Koènica za jednu ruku ;Off Carr S.r.l.;Karl Dietz;Koènica za jednu ruku, Off Carr S.r.l.;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;1.168,07;I;S;SP;Originalni dio prema kolicima. ;
748;122418072801;Koènica s produžetkom ;Reha TEAM Progeo;Otos;Koènica s produžetkom, Reha TEAM Progeo;Koènica s produžetkom;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
749;122418072802;Koènica s produžetkom ;Invacare;Orto Rea;Koènica s produžetkom, Invacare;brake with extension;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
750;122418072803;Koènica s produžetkom ;Meyra;Famax;Koènica s produžetkom, Meyra;Koènica s produžetkom;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
751;122418072804;Koènica s produžetkom ;Otto Bock HealthCare GmbH;Otto Bock Adria;Koènica s produžetkom, Otto Bock HealthCare GmbH;Koènica s produžetkom, 481H53=SK012;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
752;122418072805;Koènica s produžetkom ;Dietz GmbH;Karl Dietz;Koènica s produžetkom, Dietz GmbH;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
753;122418072806;Koènica s produžetkom ;Nova Orthopedic;Karl Dietz;Koènica s produžetkom, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
754;122418072807;Koènica s produžetkom ;Maxhealth Corportaion;Karl Dietz;Koènica s produžetkom, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
755;122418072808;Koènica s produžetkom ;Off Carr S.r.l.;Karl Dietz;Koènica s produžetkom, Off Carr S.r.l.;Orginal prema modelu;1;4;5;NE;kom;do 2; 2 god.; 2 god.; 2 god.;184,68;I;S;SP;Originalni dio prema kolicima. ;
756;122430072901;Sigurnosni pojas ;Vermeiren;Otos;Sigurnosni pojas, Vermeiren;Sigurnosni pojas;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
757;122430072902;Sigurnosni pojas ;Invacare-Patron;Orto Rea;Sigurnosni pojas, Invacare-Patron;two-point immobilisation belt;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
758;122430072903;Sigurnosni pojas ;Meyra;Famax;Sigurnosni pojas, Meyra;Sigurnosni pojas ;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
759;122430072904;Sigurnosni pojas ;BISCHOFF&BISCHOFF;Salvus;Sigurnosni pojas, BISCHOFF&BISCHOFF;SAFETY BELT;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
760;122430072905;Sigurnosni pojas ;Otto Bock HealthCare GmbH;Otto Bock Adria;Sigurnosni pojas, Otto Bock HealthCare GmbH;Sigurnosni pojas, 446B1=2-7;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
761;122430072906;Sigurnosni pojas ;Dietz GmbH;Karl Dietz;Sigurnosni pojas, Dietz GmbH;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
762;122430072907;Sigurnosni pojas ;Nova Orthopedic;Karl Dietz;Sigurnosni pojas, Nova Orthopedic;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
763;122430072908;Sigurnosni pojas ;Maxhealth Corportaion;Karl Dietz;Sigurnosni pojas, Maxhealth Corportaion;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
764;122430072909;Sigurnosni pojas ;RvS Alvema;Karl Dietz;Sigurnosni pojas, RvS Alvema;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
765;122430072910;Sigurnosni pojas ;Off Carr S.r.l.;Karl Dietz;Sigurnosni pojas, Off Carr S.r.l.;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;110,30;I;S;SP;Originalni dio prema kolicima. ;
766;122430073001;Pojas za trup ;Vermeiren;Otos;Pojas za trup, Vermeiren;Pojas za trup;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
767;122430073002;Pojas za trup ;Invacare-Patron;Orto Rea;Pojas za trup, Invacare-Patron;four-point immobilisation belt;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
768;122430073003;Pojas za trup ;Meyra;Famax;Pojas za trup, Meyra;Pojas za trup ;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
769;122430073004;Pojas za trup ;Otto Bock HealthCare GmbH;Otto Bock Adria;Pojas za trup, Otto Bock HealthCare GmbH;Pojas za trup, 434S7=1.5-7;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
770;122430073005;Pojas za trup ;Dietz GmbH;Karl Dietz;Pojas za trup, Dietz GmbH;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
771;122430073006;Pojas za trup ;Nova Orthopedic;Karl Dietz;Pojas za trup, Nova Orthopedic;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
772;122430073007;Pojas za trup ;Maxhealth Corportaion;Karl Dietz;Pojas za trup, Maxhealth Corportaion;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
773;122430073008;Pojas za trup ;RvS Alvema;Karl Dietz;Pojas za trup, RvS Alvema;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
774;122430073009;Pojas za trup ;Off Carr S.r.l.;Karl Dietz;Pojas za trup, Off Carr S.r.l.;Orginal prema modelu;1;2, 3, 4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;229,57;I;S;SP;Originalni dio prema kolicima. ;
775;122430073101;Potporna i rasteretna pelota ;Sunrise medical;Bauerfeind;Potporna i rasteretna pelota, Sunrise Medical;A30/L;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
776;122430073102;Potporna i rasteretna pelota ;Vermeiren;Otos;Potporna i rasteretna pelota, Vermeiren;Potporno rasteretna pelota;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
777;122430073103;Potporna i rasteretna pelota ;Invacare-Patron;Orto Rea;Potporna i rasteretna pelota, Invacare-Patron;side trunkrest adjustable;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
778;122430073104;Potporna i rasteretna pelota ;Meyra;Famax;Potporna i rasteretna pelota, Meyra;Potporna i rasteretna pelota ;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
779;122430073105;Potporna i rasteretna pelota ;Otto Bock HealthCare GmbH;Otto Bock Adria;Potporna i rasteretna pelota, Otto Bock HealthCare GmbH;Potporna i rasteretna pelota, 434P1=1-7;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
780;122430073106;Potporna i rasteretna pelota ;Dietz GmbH;Karl Dietz;Potporna i rasteretna pelota, Dietz GmbH;Orginal prema modelu;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
781;122430073107;Potporna i rasteretna pelota ;Nova Orthopedic;Karl Dietz;Potporna i rasteretna pelota, Nova Orthopedic;Orginal prema modelu;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
782;122430073108;Potporna i rasteretna pelota ;Maxhealth Corportaion;Karl Dietz;Potporna i rasteretna pelota, Maxhealth Corportaion;Orginal prema modelu;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
783;122430073109;Potporna i rasteretna pelota ;RvS Alvema;Karl Dietz;Potporna i rasteretna pelota, RvS Alvema;Orginal prema modelu;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
784;122430073110;Potporna i rasteretna pelota ;Off Carr S.r.l.;Karl Dietz;Potporna i rasteretna pelota, Off Carr S.r.l.;Orginal prema modelu;1;2, 3, 4;5;NE;kom;do 2; 1 god.; 1 god.; 1 god.;374,53;I;S;SP;Originalni dio prema kolicima. ;
785;122406073201;Naslon za glavu ;Sunrise medical;Bauerfeind;Naslon za glavu, Sunrise Medical;A30/C;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
786;122406073202;Naslon za glavu ;Thuasne;Fokus Medical;Naslon za glavu, Thuasne;Naslon za glavu, Thuasne;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
787;122406073203;Naslon za glavu ;Vermeiren;Otos;Naslon za glavu, Vermeiren;Naslon za glavu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
788;122406073204;Naslon za glavu ;Invacare-Patron;Orto Rea;Naslon za glavu, Invacare-Patron;headrest adjustable;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
789;122406073205;Naslon za glavu ;Meyra;Famax;Naslon za glavu, Meyra;Naslon za glavu ;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
790;122406073206;Naslon za glavu ;Otto Bock HealthCare GmbH;Otto Bock Adria;Naslon za glavu, Otto Bock HealthCare GmbH;Naslon za glavu, 430H1=1-7;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
791;122406073207;Naslon za glavu ;Dietz GmbH;Karl Dietz;Naslon za glavu, Dietz GmbH;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
792;122406073208;Naslon za glavu ;Nova Orthopedic;Karl Dietz;Naslon za glavu, Nova Orthopedic;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
793;122406073209;Naslon za glavu ;Maxhealth Corportaion;Karl Dietz;Naslon za glavu, Maxhealth Corportaion;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
794;122406073210;Naslon za glavu ;RvS Alvema;Karl Dietz;Naslon za glavu, RvS Alvema;Orginal prema modelu;1;4;5;NE;kom;1; 2 god.; 2 god.; 2 god.;447,72;I;S;SP;Originalni dio prema kolicima. ;
